TravelWeekDay_B03ID,DayID,IndividualID
2,2017037329,2017005904
1,2017037330,2017005904
1,2017037331,2017005904
1,2017037332,2017005905
1,2017037333,2017005905
1,2017037334,2017005905
2,2017037335,2017005905
2,2017037336,2017005905
1,2017037337,2017005905
1,2017037338,2017005905
1,2017037339,2017005906
1,2017037340,2017005906
1,2017037341,2017005906
1,2017037342,2017005906
1,2017037343,2017005906
2,2017043077,2017006804
2,2017043078,2017006804
1,2017043079,2017006805
1,2017043080,2017006805
2,2017043081,2017006805
2,2017043082,2017006805
1,2017043083,2017006805
1,2017043084,2017006805
1,2017043085,2017006805
2,2017043086,2017006806
2,2017043087,2017006806
1,2017043088,2017006806
1,2017043089,2017006806
1,2017043090,2017006806
1,2017043091,2017006806
1,2017043092,2017006806
2,2017043093,2017006807
2,2017043094,2017006807
1,2017043095,2017006807
1,2017043096,2017006807
1,2017043097,2017006807
1,2017043098,2017006807
1,2017043099,2017006807
1,2017043100,2017006808
1,2017028813,2017004565
1,2017028814,2017004565
1,2017028815,2017004565
1,2017028816,2017004565
2,2017028817,2017004565
2,2017028818,2017004565
1,2017028819,2017004565
1,2017028820,2017004566
1,2017028821,2017004566
1,2017028822,2017004566
1,2017028823,2017004566
2,2017028824,2017004566
2,2017028825,2017004566
1,2017028826,2017004566
1,2017028827,2017004567
1,2017028828,2017004567
1,2017028829,2017004567
1,2017028830,2017004567
2,2017028831,2017004567
2,2017028832,2017004567
1,2017028833,2017004567
1,2017028834,2017004568
1,2017028835,2017004568
1,2017028836,2017004568
1,2017028837,2017004568
1,2017028838,2017004568
2,2017028839,2017004568
2,2017028840,2017004568
1,2017028841,2017004569
1,2017028842,2017004569
1,2017008657,2017001337
1,2017008658,2017001337
1,2017008659,2017001337
2,2017008660,2017001338
2,2017008661,2017001338
1,2017008662,2017001338
1,2017008663,2017001338
1,2017008664,2017001338
1,2017008665,2017001338
1,2017008666,2017001338
1,2017008667,2017001339
2,2017008668,2017001339
2,2017008669,2017001339
1,2017008670,2017001339
1,2017008671,2017001339
1,2017008672,2017001339
1,2017008673,2017001339
1,2017008674,2017001340
2,2017008675,2017001340
2,2017008676,2017001340
1,2017008677,2017001340
1,2017008678,2017001340
1,2017008679,2017001340
1,2017008680,2017001340
1,2017008681,2017001341
2,2017008682,2017001341
2,2017008683,2017001341
1,2017008684,2017001341
1,2017008685,2017001341
1,2017008686,2017001341
1,2017008687,2017001341
2,2017008688,2017001342
1,2017008689,2017001342
1,2017008690,2017001342
1,2017008691,2017001342
1,2017008692,2017001342
1,2017008693,2017001342
2,2017008694,2017001342
2,2017008695,2017001343
1,2017008696,2017001343
1,2017008697,2017001343
1,2017008698,2017001343
1,2017008699,2017001343
1,2017008700,2017001343
2,2017008701,2017001343
2,2017008702,2017001344
1,2017008703,2017001344
1,2017008704,2017001344
1,2017008705,2017001344
1,2017008706,2017001344
1,2017008707,2017001344
2,2017008708,2017001344
2,2017008709,2017001345
1,2017008710,2017001345
1,2017059480,2017009445
1,2017059481,2017009445
1,2017059482,2017009445
1,2017059483,2017009445
2,2017059484,2017009445
2,2017059485,2017009445
1,2017059486,2017009445
1,2017059487,2017009446
1,2017059488,2017009446
1,2017059489,2017009446
1,2017059490,2017009446
2,2017059491,2017009446
2,2017059492,2017009446
1,2017059493,2017009446
1,2017059494,2017009447
1,2017059495,2017009447
2,2017059496,2017009447
2,2017059497,2017009447
1,2017059498,2017009447
1,2017059499,2017009447
1,2017059500,2017009447
1,2017059501,2017009448
1,2017059502,2017009448
1,2017059503,2017009448
2,2017059504,2017009448
2,2017059505,2017009448
1,2017059506,2017009448
1,2017059507,2017009448
1,2017059508,2017009449
1,2017059509,2017009449
1,2017059510,2017009449
2,2017059511,2017009449
2,2017000059,2017000009
1,2017000060,2017000009
1,2017000061,2017000009
1,2017000062,2017000009
1,2017000063,2017000009
1,2017000064,2017000010
1,2017000065,2017000010
1,2017000066,2017000010
1,2017000067,2017000010
2,2017000068,2017000010
2,2017000069,2017000010
1,2017000070,2017000010
1,2017000071,2017000011
1,2017000072,2017000011
1,2017000073,2017000011
1,2017000074,2017000011
2,2017000075,2017000011
2,2017000076,2017000011
1,2017000077,2017000011
1,2017000078,2017000012
1,2017000079,2017000012
1,2017000080,2017000012
1,2017045129,2017007161
1,2017045130,2017007162
1,2017045131,2017007162
1,2017045132,2017007162
1,2017045133,2017007162
2,2017045134,2017007162
2,2017045135,2017007162
1,2017045136,2017007162
2,2017045137,2017007163
1,2017045138,2017007163
1,2017045139,2017007163
1,2017045140,2017007163
1,2017045141,2017007163
1,2017045142,2017007163
2,2017045143,2017007163
2,2017045144,2017007164
1,2017045145,2017007164
1,2017045146,2017007164
1,2017045147,2017007164
2,2017008506,2017001314
1,2017008507,2017001314
1,2017008508,2017001314
1,2017008509,2017001314
1,2017008510,2017001314
1,2017008511,2017001314
2,2017008512,2017001314
2,2017008513,2017001315
1,2017008514,2017001315
1,2017008515,2017001315
1,2017008516,2017001315
1,2017008517,2017001315
1,2017008518,2017001315
2,2017008519,2017001315
2,2017008520,2017001316
1,2017008521,2017001316
1,2017008522,2017001316
1,2017008523,2017001316
1,2017008524,2017001316
1,2017008525,2017001316
2,2017008526,2017001316
2,2017008527,2017001317
1,2017008528,2017001317
1,2017008529,2017001317
1,2017008530,2017001317
1,2017008531,2017001317
1,2017008532,2017001317
2,2017008533,2017001317
1,2017008534,2017001318
1,2017008535,2017001318
2,2017008536,2017001318
2,2017008537,2017001318
1,2017008538,2017001318
1,2017008539,2017001318
1,2017008540,2017001318
2,2017002487,2017000391
1,2017002488,2017000391
1,2017002489,2017000391
1,2017002490,2017000391
1,2017002491,2017000391
1,2017002492,2017000391
2,2017002493,2017000392
2,2017002494,2017000392
1,2017002495,2017000392
1,2017002496,2017000392
1,2017002497,2017000392
1,2017002498,2017000392
1,2017014043,2017002199
1,2017014044,2017002199
1,2017014045,2017002199
2,2017014046,2017002199
2,2017014047,2017002199
1,2017014048,2017002199
1,2017014049,2017002199
1,2017014050,2017002200
1,2017014051,2017002200
1,2017014052,2017002200
2,2017014053,2017002200
2,2017014054,2017002200
1,2017014055,2017002200
1,2017014056,2017002200
2,2017014057,2017002201
2,2017014058,2017002201
1,2017014059,2017002201
1,2017014060,2017002201
1,2017014061,2017002201
1,2017014062,2017002201
1,2017014063,2017002201
2,2017014064,2017002202
2,2017014065,2017002202
1,2017014066,2017002202
1,2017014067,2017002202
1,2017014068,2017002202
1,2017014069,2017002202
1,2017014070,2017002202
2,2017014071,2017002203
1,2017014072,2017002203
1,2017014073,2017002203
1,2017014074,2017002203
1,2017014075,2017002203
1,2017014076,2017002203
2,2017014077,2017002203
2,2017014078,2017002204
1,2017014079,2017002204
1,2017014080,2017002204
1,2017014081,2017002204
1,2017014082,2017002204
1,2017014083,2017002204
2,2017014084,2017002204
2,2017019965,2017003129
1,2017019966,2017003129
1,2017019967,2017003129
1,2017019968,2017003129
1,2017019969,2017003129
1,2017019970,2017003129
2,2017019971,2017003129
1,2017019972,2017003130
2,2017019973,2017003130
2,2017019974,2017003130
1,2017019975,2017003130
1,2017019976,2017003130
1,2017019977,2017003130
1,2017019978,2017003130
1,2017019979,2017003131
2,2017019980,2017003131
2,2017019981,2017003131
1,2017019982,2017003131
1,2017019983,2017003131
1,2017019984,2017003131
1,2017019985,2017003131
1,2017019986,2017003132
1,2017019987,2017003132
2,2017019988,2017003132
2,2017019989,2017003132
1,2017019990,2017003132
1,2017019991,2017003132
1,2017019992,2017003132
1,2017019993,2017003133
1,2017019994,2017003133
1,2017019995,2017003133
1,2017019996,2017003133
2,2017019997,2017003133
2,2017019998,2017003133
1,2017019999,2017003133
1,2017020000,2017003134
1,2017020001,2017003134
1,2017020002,2017003134
2,2017020003,2017003134
2,2017020004,2017003134
1,2017020005,2017003134
1,2017020006,2017003134
1,2017020007,2017003135
1,2017020008,2017003135
1,2017020009,2017003135
2,2017020010,2017003135
2,2017020011,2017003135
1,2017020012,2017003135
1,2017020013,2017003135
2,2017020014,2017003136
2,2017020015,2017003136
1,2017020016,2017003136
1,2017020017,2017003136
1,2017020018,2017003136
1,2017038788,2017006134
1,2017038789,2017006134
1,2017038790,2017006134
1,2017038791,2017006134
1,2017038792,2017006134
2,2017038793,2017006134
2,2017038794,2017006134
1,2017038795,2017006135
1,2017038796,2017006135
1,2017038797,2017006135
1,2017038798,2017006135
1,2017038799,2017006135
2,2017038800,2017006135
2,2017038801,2017006135
1,2017038802,2017006136
1,2017038803,2017006136
1,2017038804,2017006136
1,2017038805,2017006136
1,2017038806,2017006136
2,2017038807,2017006136
2,2017023836,2017003772
1,2017023837,2017003772
1,2017023838,2017003772
1,2017023839,2017003772
1,2017023840,2017003772
1,2017023841,2017003772
2,2017023842,2017003772
2,2017023843,2017003773
1,2017023844,2017003773
1,2017023845,2017003773
1,2017023846,2017003773
1,2017023847,2017003773
1,2017023848,2017003773
2,2017023849,2017003773
1,2017023850,2017003774
1,2017023851,2017003774
1,2017023852,2017003774
1,2017023853,2017003774
1,2017023854,2017003774
2,2017023855,2017003774
2,2017023856,2017003774
1,2017023857,2017003775
1,2017023858,2017003775
1,2017023859,2017003775
1,2017023860,2017003775
1,2017023861,2017003775
2,2017023862,2017003775
2,2017023863,2017003775
1,2017023864,2017003776
1,2017023865,2017003776
1,2017023866,2017003776
1,2017023867,2017003776
1,2017023868,2017003776
2,2017023869,2017003776
1,2017009594,2017001476
2,2017009595,2017001476
2,2017009596,2017001476
1,2017009597,2017001476
2,2017009598,2017001477
2,2017009599,2017001477
1,2017009600,2017001477
1,2017009601,2017001477
1,2017009602,2017001477
1,2017009603,2017001477
1,2017009604,2017001477
2,2017009605,2017001478
2,2017009606,2017001478
1,2017009607,2017001478
1,2017009608,2017001478
1,2017009609,2017001478
1,2017009610,2017001478
1,2017009611,2017001478
2,2017009612,2017001479
2,2017009613,2017001479
1,2017009614,2017001479
1,2017009615,2017001479
1,2017009616,2017001479
1,2017009617,2017001479
1,2017009618,2017001479
1,2017009619,2017001480
1,2017009620,2017001480
1,2017009621,2017001480
2,2017009622,2017001480
2,2017009623,2017001480
1,2017009624,2017001480
1,2017009625,2017001480
1,2017009626,2017001481
1,2017009627,2017001481
1,2017009628,2017001481
2,2017009629,2017001481
2,2017009630,2017001481
1,2017009631,2017001481
1,2017009632,2017001481
1,2017009633,2017001482
1,2017009634,2017001482
1,2017009635,2017001482
2,2017009636,2017001482
2,2017009637,2017001482
1,2017009638,2017001482
1,2017009639,2017001482
1,2017009640,2017001483
1,2017009641,2017001483
1,2017009642,2017001483
1,2017009643,2017001483
1,2017009644,2017001483
2,2017009645,2017001483
2,2017009646,2017001483
1,2017009647,2017001484
1,2017050173,2017007979
1,2017050174,2017007979
1,2017050175,2017007979
1,2017050176,2017007979
1,2017050177,2017007980
2,2017050178,2017007980
2,2017050179,2017007980
1,2017050180,2017007980
1,2017050181,2017007980
1,2017050182,2017007980
1,2017050183,2017007980
1,2017050184,2017007981
1,2017050185,2017007981
1,2017050186,2017007981
1,2017050187,2017007981
1,2017050188,2017007981
2,2017050189,2017007981
2,2017050190,2017007981
1,2017050191,2017007982
1,2017050192,2017007982
1,2017050193,2017007982
1,2017050194,2017007982
1,2017050195,2017007982
2,2017050196,2017007982
2,2017050197,2017007982
1,2017050198,2017007983
1,2017050199,2017007983
1,2017050200,2017007983
1,2017050201,2017007983
1,2017050202,2017007983
2,2017050203,2017007983
2,2017050204,2017007983
1,2017050205,2017007984
1,2017050206,2017007984
1,2017050207,2017007984
1,2017050208,2017007984
1,2017050209,2017007984
2,2017050210,2017007984
2,2017050211,2017007984
1,2017050212,2017007985
1,2017050213,2017007985
2,2017050214,2017007985
2,2017050215,2017007985
1,2017050216,2017007985
1,2017050217,2017007985
1,2017050218,2017007985
2,2017050219,2017007986
1,2017050220,2017007986
1,2017050221,2017007986
1,2017050222,2017007986
2,2017030941,2017004897
1,2017030942,2017004897
1,2017030943,2017004897
1,2017030944,2017004897
1,2017012614,2017001951
1,2017012615,2017001952
1,2017012616,2017001952
1,2017012617,2017001952
2,2017012618,2017001952
2,2017012619,2017001952
1,2017012620,2017001952
1,2017012621,2017001952
1,2017012622,2017001953
1,2017012623,2017001953
1,2017012624,2017001953
1,2017012625,2017001953
1,2017012626,2017001953
2,2017012627,2017001953
2,2017012628,2017001953
1,2017012629,2017001954
2,2017012630,2017001954
2,2017012631,2017001954
1,2017012632,2017001954
1,2017012633,2017001954
1,2017012634,2017001954
1,2017012635,2017001954
1,2017012636,2017001955
2,2017012637,2017001955
2,2017012638,2017001955
1,2017012639,2017001955
1,2017012640,2017001955
1,2017012641,2017001955
1,2017012642,2017001955
1,2017012643,2017001956
1,2017012644,2017001956
2,2017012645,2017001956
2,2017012646,2017001956
1,2017012647,2017001956
1,2017012648,2017001956
1,2017012649,2017001956
2,2017012650,2017001957
1,2017012651,2017001957
1,2017012652,2017001957
1,2017012653,2017001957
1,2017012654,2017001957
1,2017012655,2017001957
2,2017012656,2017001957
2,2017012657,2017001958
1,2017012658,2017001958
1,2017012659,2017001958
1,2017012660,2017001958
1,2017012661,2017001958
1,2017012662,2017001958
2,2017012663,2017001958
2,2017012664,2017001959
1,2017012665,2017001959
1,2017012666,2017001959
1,2017012667,2017001959
1,2017008711,2017001345
1,2017008712,2017001345
1,2017008713,2017001345
1,2017008714,2017001345
2,2017008715,2017001345
2,2017008716,2017001346
1,2017008717,2017001346
1,2017008718,2017001346
1,2017008719,2017001346
1,2017008720,2017001346
1,2017008721,2017001346
2,2017008722,2017001346
2,2017008723,2017001347
1,2017008724,2017001347
1,2017008725,2017001347
1,2017008726,2017001347
1,2017008727,2017001347
1,2017008728,2017001347
2,2017008729,2017001347
1,2017008730,2017001348
1,2017008731,2017001348
1,2017008732,2017001348
2,2017008733,2017001348
2,2017008734,2017001348
1,2017008735,2017001348
1,2017008736,2017001348
1,2017008737,2017001349
1,2017008738,2017001349
1,2017008739,2017001349
2,2017008740,2017001349
2,2017008741,2017001349
1,2017008742,2017001349
1,2017008743,2017001349
1,2017008744,2017001350
1,2017008745,2017001350
1,2017008746,2017001350
2,2017008747,2017001350
2,2017008748,2017001350
1,2017008749,2017001350
1,2017008750,2017001350
1,2017008751,2017001351
1,2017081761,2017013110
1,2017081762,2017013110
1,2017081763,2017013110
2,2017081764,2017013110
2,2017081765,2017013110
1,2017081766,2017013110
1,2017081767,2017013110
2,2017081768,2017013111
1,2017081769,2017013111
1,2017081770,2017013111
1,2017081771,2017013111
1,2017081772,2017013111
1,2017081773,2017013111
1,2017028843,2017004569
1,2017028844,2017004569
1,2017028845,2017004569
2,2017028846,2017004569
2,2017028847,2017004569
2,2017028848,2017004570
2,2017028849,2017004570
1,2017028850,2017004570
1,2017028851,2017004570
1,2017028852,2017004570
1,2017028853,2017004570
1,2017028854,2017004570
2,2017028855,2017004571
2,2017028856,2017004571
1,2017028857,2017004571
1,2017028858,2017004571
1,2017028859,2017004571
1,2017028860,2017004571
1,2017028861,2017004571
2,2017028862,2017004572
2,2017028863,2017004572
1,2017028864,2017004572
1,2017028865,2017004572
1,2017028866,2017004572
1,2017028867,2017004572
1,2017028868,2017004572
1,2017028869,2017004573
2,2017028870,2017004573
2,2017028871,2017004573
1,2017028872,2017004573
1,2017028873,2017004573
1,2017028874,2017004573
1,2017028875,2017004573
1,2017028876,2017004574
2,2017028877,2017004574
2,2017028878,2017004574
1,2017028879,2017004574
1,2017028880,2017004574
1,2017028881,2017004574
1,2017028882,2017004574
1,2017028883,2017004575
1,2017028884,2017004575
1,2017028885,2017004575
1,2017028886,2017004575
1,2017028887,2017004575
2,2017028888,2017004575
2,2017028889,2017004575
1,2017028890,2017004576
1,2017028891,2017004576
1,2017028892,2017004576
1,2017028893,2017004576
1,2017028894,2017004576
2,2017028895,2017004576
2,2017028896,2017004576
1,2017001326,2017000205
1,2017001327,2017000205
1,2017001328,2017000205
1,2017001329,2017000205
1,2017001330,2017000205
2,2017001331,2017000206
2,2017001332,2017000206
1,2017001333,2017000206
1,2017001334,2017000206
1,2017001335,2017000206
1,2017001336,2017000206
1,2017001337,2017000206
2,2017001338,2017000207
2,2017001339,2017000207
1,2017001340,2017000207
1,2017001341,2017000207
1,2017001342,2017000207
1,2017001343,2017000207
1,2017001344,2017000207
2,2017001345,2017000208
2,2017001346,2017000208
1,2017001347,2017000208
1,2017001348,2017000208
1,2017001349,2017000208
1,2017026909,2017004249
1,2017026910,2017004249
1,2017026911,2017004249
1,2017026912,2017004249
1,2017026913,2017004249
2,2017026914,2017004249
2,2017026915,2017004249
1,2017026916,2017004254
1,2017026917,2017004254
1,2017026918,2017004254
2,2017026919,2017004254
2,2017026920,2017004254
1,2017026921,2017004254
1,2017026922,2017004254
1,2017026923,2017004255
1,2017026924,2017004255
1,2017026925,2017004255
2,2017026926,2017004255
2,2017026927,2017004255
1,2017026928,2017004255
1,2017026929,2017004255
1,2017026930,2017004256
2,2017026931,2017004256
2,2017026932,2017004256
1,2017026933,2017004256
1,2017026934,2017004256
1,2017026935,2017004256
1,2017026936,2017004256
1,2017026937,2017004257
2,2017026938,2017004257
1,2017007581,2017001177
1,2017007582,2017001178
1,2017007583,2017001178
2,2017007584,2017001178
2,2017007585,2017001178
1,2017007586,2017001178
1,2017007587,2017001178
1,2017007588,2017001178
1,2017007589,2017001179
1,2017007590,2017001179
1,2017007591,2017001179
1,2017007592,2017001179
1,2017007593,2017001179
2,2017007594,2017001179
2,2017007595,2017001179
1,2017007596,2017001180
1,2017007597,2017001180
1,2017007598,2017001180
1,2017007599,2017001180
1,2017007600,2017001180
2,2017007601,2017001180
2,2017007602,2017001180
1,2017007603,2017001181
2,2017007604,2017001181
2,2017007605,2017001181
1,2017007606,2017001181
1,2017007607,2017001181
1,2017007608,2017001181
1,2017007609,2017001181
1,2017007610,2017001182
2,2017007611,2017001182
2,2017007612,2017001182
1,2017007613,2017001182
1,2017007614,2017001182
1,2017007615,2017001182
1,2017007616,2017001182
1,2017007617,2017001183
2,2017007618,2017001183
2,2017007619,2017001183
1,2017007620,2017001183
1,2017007621,2017001183
1,2017007622,2017001183
1,2017007623,2017001183
1,2017007624,2017001184
2,2017007625,2017001184
2,2017007626,2017001184
1,2017007627,2017001184
1,2017007628,2017001184
1,2017007629,2017001184
1,2017007630,2017001184
1,2017007631,2017001185
2,2017007632,2017001185
2,2017007633,2017001185
1,2017007634,2017001185
1,2017016284,2017002549
1,2017016285,2017002549
1,2017016286,2017002549
2,2017016287,2017002549
2,2017016288,2017002549
1,2017016289,2017002549
1,2017016290,2017002550
1,2017016291,2017002550
1,2017016292,2017002550
1,2017016293,2017002550
2,2017016294,2017002550
2,2017016295,2017002550
1,2017016296,2017002550
2,2017016297,2017002551
1,2017016298,2017002551
1,2017016299,2017002551
1,2017016300,2017002551
1,2017016301,2017002551
1,2017016302,2017002551
2,2017016303,2017002551
1,2017016304,2017002552
1,2017016305,2017002552
1,2017016306,2017002552
1,2017016307,2017002552
2,2017016308,2017002552
2,2017016309,2017002552
1,2017016310,2017002552
1,2017016311,2017002553
1,2017016312,2017002553
2,2017016313,2017002553
2,2017016314,2017002553
1,2017016315,2017002553
1,2017016316,2017002553
1,2017016317,2017002553
1,2017016318,2017002554
1,2017016319,2017002554
2,2017016320,2017002554
2,2017016321,2017002554
1,2017016322,2017002554
1,2017016323,2017002554
1,2017016324,2017002554
1,2017016325,2017002555
1,2017016326,2017002555
2,2017016327,2017002555
2,2017016328,2017002555
1,2017016329,2017002555
1,2017016330,2017002555
1,2017016331,2017002555
1,2017016332,2017002556
1,2017016333,2017002556
2,2017016334,2017002556
2,2017016335,2017002556
1,2017016336,2017002556
1,2017016337,2017002556
2,2017037344,2017005906
2,2017037345,2017005906
2,2017037346,2017005907
2,2017037347,2017005907
1,2017037348,2017005907
1,2017037349,2017005907
1,2017037350,2017005907
1,2017037351,2017005907
1,2017037352,2017005907
2,2017037353,2017005908
2,2017037354,2017005908
1,2017037355,2017005908
1,2017037356,2017005908
1,2017037357,2017005908
1,2017037358,2017005908
1,2017037359,2017005908
1,2017037360,2017005909
2,2017037361,2017005909
2,2017037362,2017005909
1,2017037363,2017005909
1,2017037364,2017005909
1,2017037365,2017005909
1,2017037366,2017005909
1,2017037367,2017005910
2,2017037368,2017005910
2,2017037369,2017005910
1,2017037370,2017005910
1,2017037371,2017005910
1,2017037372,2017005910
1,2017037373,2017005910
1,2017037374,2017005911
1,2017037375,2017005911
2,2017037376,2017005911
2,2017037377,2017005911
1,2017037378,2017005911
1,2017037379,2017005911
1,2017037380,2017005911
1,2017037381,2017005912
1,2017037382,2017005912
1,2017037383,2017005912
2,2017037384,2017005912
2,2017037385,2017005912
1,2017037386,2017005912
1,2017037387,2017005912
1,2017037388,2017005913
1,2017037389,2017005913
1,2017037390,2017005913
2,2017037391,2017005913
2,2017037392,2017005913
1,2017037393,2017005913
1,2017037394,2017005913
1,2017037395,2017005914
1,2017037396,2017005914
1,2017037397,2017005914
1,2017014894,2017002326
2,2017014895,2017002326
2,2017014896,2017002326
1,2017014897,2017002327
2,2017014898,2017002327
2,2017014899,2017002327
1,2017014900,2017002327
1,2017014901,2017002327
1,2017014902,2017002327
1,2017014903,2017002327
1,2017014904,2017002328
2,2017014905,2017002328
2,2017014906,2017002328
1,2017014907,2017002328
1,2017014908,2017002328
1,2017014909,2017002328
1,2017049155,2017007815
1,2017049156,2017007815
2,2017049157,2017007815
2,2017049158,2017007815
1,2017049159,2017007815
1,2017049160,2017007815
1,2017049161,2017007815
1,2017049162,2017007816
1,2017049163,2017007816
2,2017049164,2017007816
2,2017049165,2017007816
1,2017049166,2017007816
1,2017049167,2017007816
1,2017049168,2017007816
1,2017049169,2017007817
1,2017049170,2017007817
1,2017049171,2017007817
2,2017049172,2017007817
2,2017049173,2017007817
1,2017049174,2017007817
1,2017049175,2017007817
1,2017049176,2017007818
1,2017049177,2017007818
1,2017049178,2017007818
2,2017049179,2017007818
2,2017049180,2017007818
1,2017049181,2017007818
1,2017049182,2017007818
1,2017049183,2017007819
1,2017049184,2017007819
1,2017049185,2017007819
2,2017049186,2017007819
2,2017049187,2017007819
1,2017049188,2017007819
1,2017049189,2017007819
1,2017049190,2017007820
1,2017049191,2017007820
1,2017049192,2017007820
1,2017008541,2017001321
2,2017008542,2017001321
2,2017008543,2017001321
1,2017008544,2017001321
1,2017008545,2017001321
1,2017008546,2017001321
1,2017008547,2017001321
1,2017008548,2017001322
2,2017008549,2017001322
2,2017008550,2017001322
1,2017008551,2017001322
1,2017008552,2017001322
1,2017008553,2017001322
1,2017008554,2017001322
1,2017008555,2017001323
2,2017008556,2017001323
2,2017008557,2017001323
1,2017008558,2017001323
1,2017008559,2017001323
1,2017008560,2017001323
1,2017008561,2017001323
1,2017008562,2017001324
1,2017008563,2017001324
1,2017040174,2017006370
1,2017040175,2017006370
1,2017040176,2017006370
1,2017040177,2017006370
2,2017040178,2017006370
2,2017040179,2017006370
1,2017040180,2017006370
1,2017040181,2017006371
1,2017040182,2017006371
1,2017040183,2017006371
1,2017040184,2017006371
2,2017040185,2017006371
2,2017040186,2017006371
1,2017040187,2017006371
1,2017040188,2017006372
1,2017040189,2017006372
1,2017040190,2017006372
1,2017040191,2017006372
2,2017040192,2017006372
2,2017040193,2017006372
1,2017040194,2017006372
1,2017040195,2017006373
1,2017040196,2017006373
1,2017040197,2017006373
1,2017040198,2017006373
2,2017040199,2017006373
2,2017040200,2017006373
1,2017040201,2017006373
1,2017040202,2017006374
1,2017040203,2017006374
1,2017040204,2017006374
2,2017081774,2017013111
1,2017081775,2017013112
1,2017081776,2017013112
1,2017081777,2017013112
2,2017081778,2017013112
2,2017081779,2017013112
1,2017081780,2017013112
1,2017081781,2017013112
2,2017081782,2017013113
1,2017081783,2017013113
1,2017081784,2017013113
1,2017081785,2017013113
1,2017081786,2017013113
1,2017081787,2017013113
2,2017081788,2017013113
1,2017081789,2017013114
1,2017081790,2017013114
1,2017081791,2017013114
2,2017081792,2017013114
2,2017081793,2017013114
1,2017081794,2017013114
1,2017081795,2017013114
2,2017081796,2017013115
2,2017081797,2017013115
1,2017081798,2017013115
1,2017081799,2017013115
1,2017081800,2017013115
1,2017081801,2017013115
1,2017081802,2017013115
2,2017081803,2017013116
2,2017081804,2017013116
1,2017081805,2017013116
1,2017081806,2017013116
1,2017081807,2017013116
1,2017081808,2017013116
1,2017081809,2017013116
2,2017081810,2017013117
2,2017081811,2017013117
1,2017081812,2017013117
1,2017081813,2017013117
1,2017081814,2017013117
1,2017081815,2017013117
1,2017081816,2017013117
2,2017081817,2017013118
2,2017081818,2017013118
1,2017020091,2017003147
2,2017020092,2017003147
2,2017020093,2017003147
1,2017020094,2017003147
1,2017020095,2017003147
1,2017020096,2017003147
1,2017020097,2017003147
1,2017020098,2017003148
2,2017020099,2017003148
1,2017001392,2017000214
2,2017001393,2017000214
2,2017001394,2017000215
1,2017001395,2017000215
1,2017001396,2017000215
1,2017001397,2017000215
1,2017001398,2017000215
1,2017001399,2017000215
2,2017001400,2017000215
2,2017001401,2017000216
1,2017001402,2017000216
1,2017001403,2017000216
1,2017001404,2017000216
1,2017001405,2017000216
1,2017001406,2017000216
2,2017001407,2017000216
1,2017001408,2017000217
1,2017001409,2017000217
1,2017001410,2017000217
1,2017001411,2017000217
1,2017001412,2017000217
2,2017001413,2017000217
2,2017001414,2017000217
1,2017001415,2017000218
1,2017001416,2017000218
1,2017001417,2017000218
1,2017001418,2017000218
2,2017001419,2017000218
2,2017001420,2017000218
1,2017001421,2017000218
1,2017001422,2017000219
1,2017001423,2017000219
1,2017001424,2017000219
1,2017001425,2017000219
2,2017001426,2017000219
2,2017001427,2017000219
1,2017001428,2017000219
1,2017001429,2017000220
1,2017001430,2017000220
2,2017001431,2017000220
2,2017001432,2017000220
1,2017001433,2017000220
1,2017001434,2017000220
1,2017001435,2017000220
1,2017001436,2017000221
1,2017001437,2017000221
2,2017001438,2017000221
2,2017001439,2017000221
1,2017001440,2017000221
1,2017001441,2017000221
1,2017001442,2017000221
1,2017001443,2017000222
1,2017001444,2017000222
2,2017001445,2017000222
1,2017034805,2017005513
2,2017034806,2017005513
2,2017034807,2017005513
1,2017034808,2017005513
1,2017034809,2017005513
1,2017034810,2017005513
1,2017034811,2017005513
1,2017034812,2017005517
1,2017034813,2017005517
2,2017034814,2017005517
2,2017034815,2017005517
1,2017034816,2017005517
1,2017034817,2017005517
1,2017034818,2017005517
1,2017034819,2017005518
1,2017034820,2017005518
2,2017034821,2017005518
2,2017034822,2017005518
1,2017034823,2017005518
1,2017034824,2017005518
1,2017034825,2017005518
1,2017034826,2017005519
1,2017034827,2017005519
1,2017034828,2017005519
2,2017034829,2017005519
2,2017034830,2017005519
1,2017034831,2017005519
1,2017034832,2017005519
1,2017034833,2017005520
1,2017034834,2017005520
1,2017034835,2017005520
2,2017034836,2017005520
2,2017034837,2017005520
1,2017034838,2017005520
1,2017034839,2017005520
1,2017034840,2017005521
1,2017034841,2017005521
1,2017034842,2017005521
1,2017034843,2017005521
1,2017034844,2017005521
2,2017034845,2017005521
2,2017034846,2017005521
1,2017034847,2017005522
1,2017034848,2017005522
1,2017034849,2017005522
1,2017034850,2017005522
1,2017034851,2017005522
2,2017034852,2017005522
2,2017034853,2017005522
1,2017034854,2017005523
1,2017034855,2017005523
1,2017034856,2017005523
1,2017034857,2017005523
1,2017034858,2017005523
1,2017007635,2017001185
1,2017007636,2017001185
1,2017007637,2017001185
2,2017007638,2017001186
1,2017007639,2017001186
1,2017007640,2017001186
1,2017007641,2017001186
1,2017007642,2017001186
1,2017007643,2017001186
2,2017007644,2017001186
2,2017007645,2017001187
1,2017007646,2017001187
1,2017007647,2017001187
1,2017007648,2017001187
1,2017007649,2017001187
